geracao,n_eval,n_frente,f1_min,f2_min,W0_min_kgf,Wf_min_kgf,n_viaveis
261,26100,1,0.9691344212465465,0.9247685630980031,277718.3619092592,101087.29219605263,1
262,26200,1,0.9691344212465465,0.9247685630980031,277718.3619092592,101087.29219605263,1
263,26300,1,0.9691342243695353,0.9247682614983782,277718.30549153243,101087.2592279235,1
264,26400,1,0.9691329182310906,0.924766213499785,277717.93120018404,101087.03535933576,1
265,26500,1,0.969102983458605,0.9247209419440908,277709.35299287183,101082.08668443347,1
266,26600,1,0.9689955897573183,0.9241985614673256,277678.57789898716,101024.98479970312,1
267,26700,1,0.9689955897573183,0.9241985614673256,277678.57789898716,101024.98479970312,1
268,26800,2,0.9689955897573183,0.924198304259927,277678.57789898716,101024.95668412859,2
269,26900,2,0.9689955897573183,0.924198304259927,277678.57789898716,101024.95668412859,2
270,27000,3,0.968957561399195,0.924198304259927,277667.6803670323,101024.95668412859,3
271,27100,3,0.968957561399195,0.924198304259927,277667.6803670323,101024.95668412859,3
272,27200,3,0.968957561399195,0.924198304259927,277667.6803670323,101024.95668412859,3
273,27300,5,0.968957561399195,0.924198304259927,277667.6803670323,101024.95668412859,5
274,27400,1,0.9689141802827401,0.9240720874088328,277655.2489309637,101011.1598054113,1
275,27500,1,0.9689141802827401,0.9240720874088328,277655.2489309637,101011.1598054113,1
276,27600,1,0.968885406996196,0.9240429294245519,277647.0035629006,101007.97251964654,1
277,27700,1,0.968885406996196,0.9240429294245519,277647.0035629006,101007.97251964654,1
278,27800,1,0.9687465069639937,0.9238222433203083,277607.19991072745,100983.84912100014,1
279,27900,1,0.9687465069639937,0.9238222433203083,277607.19991072745,100983.84912100014,1
280,28000,1,0.9687465069639937,0.9238222433203083,277607.19991072745,100983.84912100014,1
281,28100,2,0.9687329295077586,0.9238222433203083,277603.30911000684,100983.84912100014,2
282,28200,3,0.9687329295077586,0.9238179352048504,277603.30911000684,100983.37819698358,3
