AR_w,S_w,W0_kgf,b_w
7.166666666666667,83.33333333333333,42876.85576557792,24.438130497691965
7.166666666666667,84.0,42896.838283755016,24.535688292770594
7.166666666666667,84.66666666666667,42917.15772198665,24.632859715789756
7.166666666666667,85.33333333333333,42939.05864472508,24.729649321321876
7.166666666666667,86.0,42961.51547337747,24.826061575153908
7.166666666666667,86.66666666666667,42984.75219766528,24.92210085669166
7.166666666666667,87.33333333333333,43008.240112202424,25.017771461281058
7.166666666666667,88.0,43032.94697110823,25.11307760244982
7.166666666666667,88.66666666666667,43058.37253693026,25.208023414072837
7.166666666666667,89.33333333333333,43084.48538738374,25.302612952464457
7.166666666666667,90.0,43111.270968848345,25.39685019840059
7.166666666666667,90.66666666666667,43138.710195464824,25.490739059073547
7.166666666666667,91.33333333333333,43166.78471433917,25.58428336998235
7.166666666666667,92.0,43195.476870449755,25.67748689676101
7.166666666666667,92.66666666666667,43224.73714618699,25.770353336947306
7.166666666666667,93.33333333333333,43254.613647659025,25.862886321694432
7.166666666666667,94.0,43285.05871220535,25.955089417427686
7.166666666666667,94.66666666666667,43316.05716224484,26.046966127448403
7.166666666666667,95.33333333333333,43347.59437036956,26.13851989348712
7.166666666666667,96.0,43379.656234503695,26.229754097208
7.166666666666667,96.66666666666666,43412.22915440682,26.32067206166624
7.166666666666667,97.33333333333333,43445.300009436556,26.411277052720408
7.166666666666667,98.0,43478.8561374919,26.501572280401277
7.166666666666667,98.66666666666666,43512.88531506444,26.59156090023884
7.166666666666667,99.33333333333333,43547.375738329036,26.68124601454904
7.166666666666667,100.0,43582.316005211476,26.770630673681687
7.166666666666667,100.66666666666666,43617.69509837362,26.859717877231034
7.166666666666667,101.33333333333333,43653.502369061825,26.948510575210314
7.166666666666667,102.0,43689.72752176763,27.03701166919155
7.166666666666667,102.66666666666666,43726.36059965245,27.125224013411902
7.166666666666667,103.33333333333333,43763.39197069295,27.213150415847768
7.166666666666667,104.0,43800.81231450473,27.30079363925769
7.166666666666667,104.66666666666666,43838.61260980605,27.388156402195293
7.166666666666667,105.33333333333333,43876.629080983534,27.475241379993168
7.166666666666667,106.0,43915.16186723915,27.562051205718827
7.166666666666667,106.66666666666666,43954.04925293105,27.64858847110363
7.166666666666667,107.33333333333333,43993.28329792446,27.734855727445606
