$S_w$ [m$^2$],$AR_w$,$\Lambda_w$ [deg],$\delta_w$ [deg],"$x_{r,w}$ [m]",$W_0$ [$10^3$ kgf],$W_f$ [$10^3$ kgf],$SM_{aft}$
385.8413528953544,10.076305072537906,37.81705117220399,0.551974118917487,17.891855963440893,279.8436884759722,101.37560409579397,0.10736291710347967
416.4269956245574,11.948186700356155,29.43265454136363,0.3128874979227592,20.26876464041517,288.3675609134886,105.04034997441794,0.10497107188741484
411.6026526761178,10.302294236185531,32.147887827543116,2.105770835956791,20.363737117828038,284.8773872998976,105.0546242157384,0.17167528679259902
426.0308289198273,9.06315893525809,27.46518529312648,4.199626882920551,20.253131279777165,308.0925841126231,124.99229540263536,-0.005722981726216259
432.47637401963493,7.326548196619688,34.210767581704076,1.8681502973017017,17.967397638124858,301.07516256623524,121.16305221097427,-0.01439158038592999
369.8814597399748,13.176215736004583,21.547101995673067,1.6902655118070804,18.954438597829096,327.85285278887216,137.65324670272392,-0.4188043126136172
389.09583089079183,13.885317530951246,37.345161969719996,2.724005648117131,20.839462762306855,277.15368342840213,92.138426015172,0.51545463539977
402.36183418764597,8.017633070801192,33.8337827328155,2.4201934915162515,19.859950522481807,294.6355602472173,117.0341347704823,0.11221096627357337
389.50199886420023,11.711560747124075,25.319009131637046,3.3034534460022584,21.621961200829446,305.11967302961415,121.06426105368794,0.05239597840666123
423.18428425353443,7.687584885466887,29.204365683411254,1.4963476060656982,18.78212243691898,315.1122343612141,132.89632632135434,-0.10275965764010199
378.06093460534566,6.8414909100425465,33.33550427302414,0.5275164832426225,20.19487483969041,325.46594015020935,144.25353803981292,0.07044770568544896
406.3522353621998,9.549027662918352,28.74360722838856,0.05027087356577706,19.093048560539255,298.29798564577357,117.89243678840172,-0.09682370049460681
392.38398872631944,13.444285943386856,24.840762833078337,1.0319842587824672,18.56684438964516,303.2539541864258,116.63609545932368,-0.2867842963362477
418.7927158898397,12.708452426815697,16.961586504862368,0.26369285746981025,20.30968036544906,369.69964475473483,165.53652064200242,-0.3364293974315308
397.7093703827292,12.305188814233222,21.40316666401131,2.7707195095505743,19.486936489684613,330.83128909467916,138.95423639217177,-0.3073634339181245
395.1350586111448,9.780734259712627,32.08303589054055,0.09734985582972332,18.980640605570166,285.77683648418406,108.03932912060414,-0.004471706056074359
370.9869239623653,8.473269603911486,25.47680474505839,0.8901282727159605,21.7647423714344,350.52053227552767,161.83374732726818,0.004658123042400815
422.7720680121775,12.001612673769849,35.809292210132185,4.187438634689771,18.58385502684374,281.98899719099177,96.93521679507835,0.211343643658488
424.69630124845054,10.976128064460301,31.591515203535895,0.5499591331175729,18.385077211648056,285.7618667938187,103.53504994799863,-0.012608088757363209
361.7035141086546,8.263789700896798,34.085193015694685,0.5059980423128383,18.546337705576242,294.45136289705516,119.19300571986267,-0.06212278602490458
382.2278430671942,10.913938273931414,38.685894224673156,4.054463189565174,20.008339786536784,278.13545406624195,98.29790910605794,0.3796831101702211
362.3557946866562,10.880332972440419,24.950193471446067,0.8256536457349251,20.098054063494082,315.1679567499472,132.10841660691472,-0.18256504510588312
404.48295001850465,13.04314200225459,37.992965666523375,4.428966475243852,19.343979617184083,280.2442332145236,94.02942825646502,0.399080271820673
421.5051082967617,9.417073566554022,24.602063817184913,2.5934572718316073,19.426796582576465,324.0765641168987,136.99320330393783,-0.1750841420962386
375.89376172933066,11.029402144301798,27.137329429669755,3.6112790620571533,19.172202781622957,298.06374907839495,117.7324766511949,-0.18101917559932132
363.0209521383348,11.51461913694944,18.558494784473734,3.7037378688569222,18.255081583361612,388.2496556944608,185.79731114608296,-0.6098863701742525
405.3886661694668,11.585736191361004,34.77041279341876,4.202727538496746,19.688221447724665,279.42269679556404,97.95255553452787,0.2379863776032797
399.33242763123724,12.726702749654333,24.322543650979043,4.396083246705584,20.405447868035225,308.10345222015997,120.90531156851937,-0.09111782318057801
383.301454138421,13.126023261175494,39.60175657943158,0.6793979365178107,17.94296570191456,277.9038367893462,93.21488129740783,0.3096300872578678
371.2052190465205,12.118371243113952,21.186368608119988,4.874537621011702,19.16116609270891,337.652985106797,146.51198208878432,-0.40244711057017074
421.69452038270583,11.498020172296332,21.30677849049168,0.18994475888469314,20.14171179337077,334.8647292583181,141.43282073634538,-0.20281540710811588
380.7253794581082,10.372004120119243,21.106919982607877,2.172042707141774,18.990057610124225,356.6581101110573,162.79838042884708,-0.39563373736049995
406.91053109470204,8.715315789432205,20.87615990097936,2.192970312797546,18.665285474288698,390.5920132488127,189.21652114583367,-0.37124022276021057
358.8004465346649,11.270458059727043,35.160056185161,4.808784899469308,19.75262910497136,274.2870301251565,98.61046599261944,0.17822127720406453
431.69080380443177,6.471535688337148,34.67296121832362,3.2739714532529534,20.56007150190207,315.1665754911367,133.58977115215316,0.19094820393134565
375.767240504053,7.941569921365977,39.31359283174301,1.9988640554684602,19.661243857155778,292.60585956398705,115.31989574050908,0.2463851226205017
372.3038751719428,10.353131257603836,25.760779494024966,3.8088591780852044,20.448453148126944,311.86480620603794,129.65033524080047,-0.1031654417695714
401.67729905552216,13.797719111066218,18.521421862674917,3.972493613090303,21.66473925005328,350.32558782621476,150.72980924201846,-0.15331938840337425
413.3818546898447,9.8528169175981,37.82505184269865,2.9200470307869097,19.515976748999563,283.6647861006008,102.34760452705369,0.294909230864449
428.40735956384856,7.206495496331705,36.65769495676665,2.620725044498588,19.002718603331733,300.0369685418474,119.96831517285268,0.14247860283011157
403.82335878257254,13.512830860886545,21.849528139428397,2.4440728448305316,18.722719765033368,323.0425024752279,130.58143285229275,-0.365546820801637
394.4826203272412,10.54066421911514,27.345592207587767,3.888739181994216,18.075943460995454,299.18407675232703,117.92191249490374,-0.260505495384738
374.53314228613795,10.431678205089817,23.939297688841208,1.4851031141804638,19.582968368588556,325.9011077530211,140.03470388311666,-0.25274932898275493
388.5351219476204,13.910094520345226,37.597611496555686,0.04070806217580655,21.181793273094154,277.2407173712004,92.0575078305068,0.546628297266909
366.4034490411599,12.406132563233363,27.209355512156776,3.7841485946198694,20.096403592915177,292.32605655333964,111.9872677552099,-0.07403501018387758
427.8862568487606,9.708322035694387,23.70064231551737,3.5359302134710817,18.746324215727842,327.88342371419276,138.91222087987546,-0.25934639498568784
409.63566176291937,11.38823424026684,29.409075526985568,3.3855913760209813,18.828069213345234,288.6674381664483,106.86406491658494,-0.06870439683458078
420.2710033586222,10.866244828997882,23.08901980671031,4.5159651117029,18.799554741724364,324.20701056143787,134.6167165574596,-0.28612138192368647
395.98958506636353,13.374546592249608,18.406577124043334,0.9716197477415168,18.943745592529,353.77297474419703,154.49097950449882,-0.48433562871887764
360.4587282328949,13.081659840580256,29.177015093866306,1.9256838098600262,18.29903072770326,282.49705265805517,103.68498908140269,-0.20684327826628307
414.4150648086456,12.351498458891182,17.77561455301862,3.013137601573648,18.059146494969777,363.9149403784051,162.23304700968862,-0.5625161964028411
388.2847162899465,8.61665974212724,27.072592975709316,4.468968743646004,21.11257272479528,320.6316761092229,137.90590651241254,0.01133936142114057
405.54738634303675,12.079109023063676,14.455775890071578,4.144707972532109,17.931247023679376,413.01929512083484,199.87799743101607,-0.6984405542312582
356.82304642361527,7.133388253275237,31.172679934111255,2.4372196140378377,19.219775398156557,350.85467487600164,164.48101067318177,-0.10895227454212335
